Age,Months as a Customer,Number of Products,RFM Score,Average Balance Feed Index,Number of Transactions,Personal Debt to Equity Ratio,Months Current Account,Number of Loan Accounts,Customer ID,Members Within Household,Number of Call Center Contacts,Gender,Marital Status,Age Youngest Child,Number of Workers in Household,Percentage White Collar Workers,Household Debt to Equity Ratio,Income,Campaign ID,Response
40,24.000000,0,0.000000,0,0,40,16,0,76473,4,0,"F","M",11,18,26,54,47039.000000,2,0
44,48.000000,0,0.000000,0,0,44,38,0,55085,2,10,"F","M",11,18,26,54,47039.000000,2,0
37,24.000000,0,0.000000,0,0,37,18,0,69350,2,11,"F","M",11,18,26,54,47039.000000,2,0
32,36.000000,0,0.000000,0,0,32,28,1,60458,5,8,"F","S",0,10,36,52,43935.000000,2,0
32,36.000000,0,0.000000,0,0,32,28,1,60458,5,8,"F","S",0,10,36,52,43935.000000,3,0
24,12.000000,0,0.000000,0,0,24,9,1,42276,3,9,"F","S",0,10,36,52,43935.000000,2,0
24,12.000000,0,0.000000,0,0,24,9,1,42276,3,9,"F","S",0,10,36,52,43935.000000,3,0
22,36.000000,0,0.000000,0,0,22,23,1,46752,5,0,"F","S",0,10,36,52,43935.000000,2,0
24,36.000000,2,10.415667,349,1,24,30,1,51045,6,1,"F","S",0,10,36,52,43935.000000,3,0
24,36.000000,2,10.415667,349,1,24,30,1,51045,6,1,"F","S",0,10,36,52,43935.000000,2,1
31,0.000000,0,0.000000,0,0,31,-7,1,38066,3,8,"F","S",0,10,36,52,43935.000000,3,0
31,0.000000,0,0.000000,0,0,31,-7,1,38066,3,8,"F","S",0,10,36,52,43935.000000,2,0
21,24.000000,4,8.319000,119,1,21,12,1,41268,1,11,"F","S",0,10,36,52,43935.000000,3,0
21,24.000000,4,8.319000,119,1,21,12,1,41268,1,11,"F","S",0,10,36,52,43935.000000,4,0
27,36.000000,0,0.000000,0,0,27,24,1,55728,3,11,"F","S",0,10,36,52,43935.000000,2,0
29,24.000000,0,0.000000,0,0,29,15,1,43683,1,0,"F","S",0,10,36,52,43935.000000,2,0
25,12.000000,2,9.199000,299,1,25,11,1,49399,6,10,"F","S",0,10,36,52,43935.000000,2,0
25,12.000000,2,9.199000,299,1,25,11,1,49399,6,10,"F","S",0,10,36,52,43935.000000,3,0
17,24.000000,0,0.000000,0,0,17,21,1,37734,3,10,"F","S",0,10,36,52,43935.000000,2,0
25,36.000000,0,0.000000,0,0,25,30,1,48467,6,8,"F","S",0,10,36,52,43935.000000,2,0
17,48.000000,3,10.953823,121,3,17,40,1,46001,1,9,"F","S",0,10,36,52,43935.000000,3,0
17,48.000000,3,10.953823,121,3,17,40,1,46001,1,9,"F","S",0,10,36,52,43935.000000,4,0
23,36.000000,0,0.000000,0,0,23,28,1,33386,4,9,"F","S",0,10,36,52,43935.000000,3,0
23,36.000000,0,0.000000,0,0,23,28,1,33386,4,9,"F","S",0,10,36,52,43935.000000,2,0
26,12.000000,3,10.183313,50,2,26,5,1,43923,1,11,"F","S",0,10,36,52,43935.000000,3,0
26,12.000000,3,10.183313,50,2,26,5,1,43923,1,11,"F","S",0,10,36,52,43935.000000,2,0
20,12.000000,0,0.000000,0,0,20,0,1,34139,6,6,"F","S",0,10,36,52,43935.000000,2,0
27,36.000000,2,9.572333,339,1,27,28,1,47391,1,8,"F","S",0,10,36,52,43935.000000,2,0
20,24.000000,39,19.817232,484,12,20,20,1,47388,6,7,"F","S",0,10,36,52,43935.000000,2,0
20,24.000000,39,19.817232,484,12,20,20,1,47388,6,7,"F","S",0,10,36,52,43935.000000,3,1
31,12.000000,0,0.000000,0,0,31,8,1,49542,2,10,"F","S",0,10,36,52,43935.000000,2,0
17,48.000000,3,10.953823,121,3,17,40,1,46001,1,9,"F","S",0,10,36,52,43935.000000,2,0
12,12.000000,41,27.986437,420,21,12,6,1,40041,1,0,"F","S",0,10,36,52,43935.000000,3,0
26,24.000000,0,0.000000,0,0,26,12,1,33550,3,10,"F","S",0,10,36,52,43935.000000,2,0
26,24.000000,0,0.000000,0,0,26,12,1,33550,3,10,"F","S",0,10,36,52,43935.000000,3,0
15,24.000000,3,8.412333,279,1,15,22,1,34103,3,8,"F","S",0,10,36,52,43935.000000,3,0
15,24.000000,3,8.412333,279,1,15,22,1,34103,3,8,"F","S",0,10,36,52,43935.000000,1,0
20,12.000000,0,0.000000,0,0,20,0,1,34139,6,6,"F","S",0,10,36,52,43935.000000,3,0
26,36.000000,3,11.002333,69,1,26,33,1,20914,5,0,"F","S",0,10,36,52,43935.000000,2,0
26,36.000000,3,11.002333,69,1,26,33,1,20914,5,0,"F","S",0,10,36,52,43935.000000,3,0
19,48.000000,2,10.653323,20,1,19,40,1,29704,3,10,"F","S",0,10,36,52,43935.000000,3,0
38,24.000000,0,0.000000,0,0,38,21,0,69472,3,0,"F","M",11,18,26,54,47039.000000,2,0
39,12.000000,0,0.000000,0,0,39,6,0,73679,5,8,"F","M",11,18,26,54,47039.000000,2,0
41,24.000000,2,10.382333,149,1,41,11,0,35700,6,10,"F","M",11,18,26,54,47039.000000,3,0
41,24.000000,2,10.382333,149,1,41,11,0,35700,6,10,"F","M",11,18,26,54,47039.000000,2,0
42,24.000000,0,0.000000,0,0,42,12,0,41204,2,0,"F","M",11,18,26,54,47039.000000,2,0
38,0.000000,0,0.000000,0,0,38,-6,0,38379,5,9,"F","M",11,18,26,54,47039.000000,2,0
40,24.000000,0,0.000000,0,0,40,11,0,56585,6,0,"F","M",11,18,26,54,47039.000000,2,0
40,48.000000,2,7.565667,299,1,40,40,0,25595,6,10,"F","M",11,18,26,54,47039.000000,3,0
39,24.000000,0,0.000000,0,0,39,21,0,31670,4,10,"F","M",11,18,26,54,47039.000000,2,0
41,12.000000,0,0.000000,0,0,41,6,0,38782,1,10,"F","M",11,18,26,54,47039.000000,2,0
37,24.000000,0,0.000000,0,0,37,12,0,36606,1,11,"F","M",11,18,26,54,47039.000000,2,0
37,24.000000,0,0.000000,0,0,37,12,0,36606,1,11,"F","M",11,18,26,54,47039.000000,3,0
21,36.000000,0,0.000000,0,0,21,33,1,2814,5,11,"M","S",0,14,32,53,49255.000000,2,0
21,36.000000,0,0.000000,0,0,21,33,1,2814,5,11,"M","S",0,14,32,53,49255.000000,3,0
28,24.000000,2,8.959000,559,1,28,19,1,8992,1,0,"M","S",0,14,32,53,49255.000000,2,0
35,36.000000,0,0.000000,0,0,35,35,1,5102,6,8,"M","S",0,14,32,53,49255.000000,2,0
21,0.000000,0,0.000000,0,0,21,-4,1,10116,5,10,"M","S",0,14,32,53,49255.000000,2,0
26,12.000000,0,0.000000,0,0,26,6,1,7231,2,9,"M","S",0,14,32,53,49255.000000,2,0
20,36.000000,2,11.472333,339,1,20,29,1,139906,4,9,"M","S",0,14,32,53,49255.000000,1,0
28,12.000000,0,0.000000,0,0,28,5,1,139465,4,9,"M","S",0,14,32,53,49255.000000,2,0
18,48.000000,0,0.000000,0,0,18,41,1,125742,5,0,"M","S",0,14,32,53,49255.000000,2,0
29,36.000000,2,8.999000,299,1,29,28,1,126881,5,9,"M","S",0,14,32,53,49255.000000,2,0
24,48.000000,0,0.000000,0,0,24,40,1,134658,4,9,"M","S",0,14,32,53,49255.000000,2,0
24,48.000000,0,0.000000,0,0,24,40,1,134658,4,9,"M","S",0,14,32,53,49255.000000,3,0
27,36.000000,0,0.000000,0,0,27,25,1,134798,4,9,"M","S",0,14,32,53,49255.000000,3,0
27,36.000000,0,0.000000,0,0,27,25,1,134798,4,9,"M","S",0,14,32,53,49255.000000,2,0
26,48.000000,0,0.000000,0,0,26,38,1,120733,6,11,"M","S",0,14,32,53,49255.000000,3,0
24,36.000000,15,7.672333,439,1,24,29,1,125212,1,0,"M","S",0,14,32,53,49255.000000,4,0
24,36.000000,15,7.672333,439,1,24,29,1,125212,1,0,"M","S",0,14,32,53,49255.000000,2,0
23,48.000000,4,8.542990,143,2,23,41,1,128611,2,9,"M","S",0,14,32,53,49255.000000,1,0
18,48.000000,0,0.000000,0,0,18,41,1,125742,5,0,"M","S",0,14,32,53,49255.000000,3,0
25,36.000000,0,0.000000,0,0,25,24,1,113786,4,10,"M","S",0,14,32,53,49255.000000,2,0
22,12.000000,2,9.817333,84,1,22,5,1,114652,6,11,"M","S",0,14,32,53,49255.000000,2,0
30,36.000000,0,0.000000,0,0,30,30,1,105589,6,8,"M","S",0,14,32,53,49255.000000,2,0
25,24.000000,0,0.000000,0,0,25,15,1,124645,1,8,"M","S",0,14,32,53,49255.000000,2,0
26,48.000000,0,0.000000,0,0,26,38,1,120733,6,11,"M","S",0,14,32,53,49255.000000,2,0
30,36.000000,0,0.000000,0,0,30,26,1,104345,2,9,"M","S",0,14,32,53,49255.000000,2,0
33,12.000000,0,0.000000,0,0,33,6,1,112350,4,11,"M","S",0,14,32,53,49255.000000,2,0
31,36.000000,2,7.333323,100,1,31,35,1,113689,2,8,"M","S",0,14,32,53,49255.000000,2,0
27,24.000000,0,0.000000,0,0,27,22,1,104662,3,11,"M","S",0,14,32,53,49255.000000,2,0
24,12.000000,0,0.000000,0,0,24,6,1,109183,2,11,"M","S",0,14,32,53,49255.000000,2,0
28,48.000000,26,12.922440,123,6,28,40,1,89470,1,9,"M","S",0,14,32,53,49255.000000,1,0
23,36.000000,0,0.000000,0,0,23,33,1,111126,5,0,"M","S",0,14,32,53,49255.000000,2,0
33,36.000000,0,0.000000,0,0,33,28,1,103243,6,8,"M","S",0,14,32,53,49255.000000,2,0
22,48.000000,6,11.802607,236,3,22,38,1,101620,6,7,"M","S",0,14,32,53,49255.000000,2,0
26,36.000000,4,10.317283,84,2,26,29,1,103407,6,10,"M","S",0,14,32,53,49255.000000,1,0
29,48.000000,4,10.062323,129,2,29,40,1,96517,3,10,"M","S",0,14,32,53,49255.000000,1,0
20,36.000000,0,0.000000,0,0,20,33,1,92783,1,7,"M","S",0,14,32,53,49255.000000,2,0
21,24.000000,4,7.789000,89,1,21,22,1,102665,1,10,"M","S",0,14,32,53,49255.000000,2,0
31,24.000000,2,7.936657,170,1,31,20,1,102701,3,0,"M","S",0,14,32,53,49255.000000,3,0
28,48.000000,26,12.922440,123,6,28,40,1,89470,1,9,"M","S",0,14,32,53,49255.000000,3,0
27,36.000000,0,0.000000,0,0,27,29,1,83695,1,11,"M","S",0,14,32,53,49255.000000,2,0
32,48.000000,0,0.000000,0,0,32,40,1,83727,2,10,"M","S",0,14,32,53,49255.000000,2,0
32,48.000000,0,0.000000,0,0,32,40,1,83727,2,10,"M","S",0,14,32,53,49255.000000,3,0
30,24.000000,0,0.000000,0,0,30,19,1,89539,3,8,"M","S",0,14,32,53,49255.000000,3,0
30,24.000000,0,0.000000,0,0,30,19,1,89539,3,8,"M","S",0,14,32,53,49255.000000,2,0
29,48.000000,4,10.062323,129,2,29,40,1,96517,3,10,"M","S",0,14,32,53,49255.000000,3,0
18,24.000000,0,0.000000,0,0,18,23,1,95952,2,8,"M","S",0,14,32,53,49255.000000,2,0
21,24.000000,3,8.685667,219,1,21,14,1,95373,6,7,"M","S",0,14,32,53,49255.000000,3,0
23,36.000000,0,0.000000,0,0,23,27,1,80621,3,9,"M","S",0,14,32,53,49255.000000,2,0
28,24.000000,4,9.538000,338,2,28,18,1,80625,2,0,"M","S",0,14,32,53,49255.000000,3,0
28,24.000000,4,9.538000,338,2,28,18,1,80625,2,0,"M","S",0,14,32,53,49255.000000,2,0
23,24.000000,4,8.260657,94,2,23,19,1,84015,4,9,"M","S",0,14,32,53,49255.000000,2,0
23,24.000000,4,8.260657,94,2,23,19,1,84015,4,9,"M","S",0,14,32,53,49255.000000,3,0
14,48.000000,0,0.000000,0,0,14,38,1,84610,6,11,"M","S",0,14,32,53,49255.000000,2,0
21,0.000000,0,0.000000,0,0,21,-1,1,95751,4,0,"M","S",0,14,32,53,49255.000000,3,0
21,0.000000,0,0.000000,0,0,21,-1,1,95751,4,0,"M","S",0,14,32,53,49255.000000,2,0
20,36.000000,20,26.106831,407,19,20,29,1,85965,3,10,"M","S",0,14,32,53,49255.000000,4,0
18,24.000000,4,9.460647,194,3,18,15,1,82896,5,0,"M","S",0,14,32,53,49255.000000,3,0
18,24.000000,4,9.460647,194,3,18,15,1,82896,5,0,"M","S",0,14,32,53,49255.000000,2,0
25,36.000000,5,9.852283,119,2,25,23,1,80533,4,10,"M","S",0,14,32,53,49255.000000,2,0
18,24.000000,2,7.575667,109,1,18,21,1,91041,4,7,"M","S",0,14,32,53,49255.000000,4,0
16,12.000000,2,7.719000,119,1,16,10,1,65960,3,11,"M","S",0,14,32,53,49255.000000,2,0
29,24.000000,3,9.315667,249,1,29,12,1,70030,1,9,"M","S",0,14,32,53,49255.000000,1,0
29,24.000000,3,9.315667,249,1,29,12,1,70030,1,9,"M","S",0,14,32,53,49255.000000,3,0
23,24.000000,0,0.000000,0,0,23,19,1,63535,5,9,"M","S",0,14,32,53,49255.000000,2,0
41,0.000000,1,0.000000,0,0,41,-2,1,90446,3,10,"F","M",16,10,36,53,52325.000000,2,0
41,0.000000,1,0.000000,0,0,41,-2,1,90446,3,10,"F","M",16,10,36,53,52325.000000,3,0
46,36.000000,0,0.000000,0,0,46,28,1,76711,1,8,"F","M",16,10,36,53,52325.000000,3,0
44,48.000000,27,19.880077,614,12,44,38,1,83054,2,11,"F","M",16,10,36,53,52325.000000,4,1
46,48.000000,3,13.064000,64,1,46,37,1,92925,1,9,"F","M",16,10,36,53,52325.000000,2,0
46,48.000000,3,13.064000,64,1,46,37,1,92925,1,9,"F","M",16,10,36,53,52325.000000,3,0
44,0.000000,1,0.000000,0,0,44,-2,1,68255,1,10,"F","M",16,10,36,53,52325.000000,2,0
43,0.000000,0,0.000000,0,0,43,-3,1,80101,3,7,"F","M",16,10,36,53,52325.000000,2,0
43,0.000000,0,0.000000,0,0,43,-3,1,80101,3,7,"F","M",16,10,36,53,52325.000000,3,0
46,36.000000,0,0.000000,0,0,46,28,1,76711,1,8,"F","M",16,10,36,53,52325.000000,2,0
44,12.000000,0,0.000000,0,0,44,6,1,71888,2,8,"F","M",16,10,36,53,52325.000000,2,0
45,0.000000,0,0.000000,0,0,45,-4,1,75659,6,11,"F","M",16,10,36,53,52325.000000,3,0
45,0.000000,0,0.000000,0,0,45,-4,1,75659,6,11,"F","M",16,10,36,53,52325.000000,2,0
48,36.000000,3,9.342323,109,2,48,23,1,77014,2,0,"F","M",16,10,36,53,52325.000000,2,0
47,24.000000,5,7.882333,349,1,47,22,1,78827,3,0,"F","M",16,10,36,53,52325.000000,4,0
45,48.000000,0,0.000000,0,0,45,36,1,51004,2,8,"F","M",16,10,36,53,52325.000000,2,0
44,24.000000,0,0.000000,0,0,44,11,1,57490,1,1,"F","M",16,10,36,53,52325.000000,2,0
46,12.000000,0,0.000000,0,0,46,6,1,65573,2,11,"F","M",16,10,36,53,52325.000000,2,0
47,24.000000,0,0.000000,0,0,47,17,1,67778,6,10,"F","M",16,10,36,53,52325.000000,3,0
47,24.000000,0,0.000000,0,0,47,17,1,67778,6,10,"F","M",16,10,36,53,52325.000000,2,0
40,12.000000,1,0.000000,0,0,40,0,1,69124,2,11,"F","M",16,10,36,53,52325.000000,2,0
43,36.000000,0,0.000000,0,0,43,33,1,39021,3,8,"F","M",16,10,36,53,52325.000000,2,0
49,0.000000,0,0.000000,0,0,49,-4,1,42927,1,0,"F","M",16,10,36,53,52325.000000,2,0
49,0.000000,0,0.000000,0,0,49,-4,1,42927,1,0,"F","M",16,10,36,53,52325.000000,3,0
45,0.000000,0,0.000000,0,0,45,-2,1,33731,5,10,"F","M",16,10,36,53,52325.000000,2,0
45,36.000000,0,0.000000,0,0,45,30,1,40504,5,11,"F","M",16,10,36,53,52325.000000,2,0
46,12.000000,0,0.000000,0,0,46,8,1,60631,2,0,"F","M",16,10,36,53,52325.000000,2,0
47,36.000000,0,0.000000,0,0,47,34,1,34984,1,10,"F","M",16,10,36,53,52325.000000,2,0
43,36.000000,0,0.000000,0,0,43,33,1,39021,3,8,"F","M",16,10,36,53,52325.000000,3,0
45,24.000000,0,0.000000,0,0,45,12,1,17709,5,0,"F","M",16,10,36,53,52325.000000,3,0
45,24.000000,0,0.000000,0,0,45,12,1,17709,5,0,"F","M",16,10,36,53,52325.000000,2,0
46,36.000000,3,9.644667,278,2,46,29,1,14660,4,10,"F","M",16,10,36,53,52325.000000,3,0
46,36.000000,3,9.644667,278,2,46,29,1,14660,4,10,"F","M",16,10,36,53,52325.000000,2,1
42,36.000000,0,0.000000,0,0,42,26,0,2427,4,9,"M","S",14,15,45,39,28742.000000,2,0
42,36.000000,0,0.000000,0,0,42,26,0,2427,4,9,"M","S",14,15,45,39,28742.000000,3,0
19,48.000000,2,10.653323,20,1,19,40,1,29704,3,10,"F","S",0,10,36,52,43935.000000,1,0
29,36.000000,4,10.171333,238,2,29,30,1,36666,6,11,"F","S",0,10,36,52,43935.000000,2,0
22,36.000000,0,0.000000,0,0,22,28,1,33176,1,0,"F","S",0,10,36,52,43935.000000,3,0
22,36.000000,0,0.000000,0,0,22,28,1,33176,1,0,"F","S",0,10,36,52,43935.000000,2,0
20,12.000000,0,0.000000,0,0,20,9,1,34506,1,9,"F","S",0,10,36,52,43935.000000,2,0
26,12.000000,2,7.755667,89,1,26,7,1,36233,6,8,"F","S",0,10,36,52,43935.000000,2,0
16,48.000000,1,12.269950,70,1,16,40,1,32603,4,0,"F","S",0,10,36,52,43935.000000,2,0
16,48.000000,1,12.269950,70,1,16,40,1,32603,4,0,"F","S",0,10,36,52,43935.000000,4,0
30,36.000000,3,11.832333,199,1,30,30,1,31338,1,9,"F","S",0,10,36,52,43935.000000,2,0
24,24.000000,3,8.902323,269,2,24,16,1,34294,1,11,"F","S",0,10,36,52,43935.000000,2,0
17,48.000000,0,0.000000,0,0,17,38,1,34412,1,0,"F","S",0,10,36,52,43935.000000,2,0
17,48.000000,0,0.000000,0,0,17,38,1,34412,1,0,"F","S",0,10,36,52,43935.000000,3,0
28,48.000000,0,0.000000,0,0,28,38,1,26499,5,10,"F","S",0,10,36,52,43935.000000,2,0
27,24.000000,3,7.529000,129,1,27,17,1,19786,2,9,"F","S",0,10,36,52,43935.000000,2,0
19,48.000000,0,0.000000,0,0,19,40,1,20135,3,11,"F","S",0,10,36,52,43935.000000,2,0
29,0.000000,0,0.000000,0,0,29,-2,1,28186,2,11,"F","S",0,10,36,52,43935.000000,2,0
20,0.000000,0,0.000000,0,0,20,-2,1,30851,6,10,"F","S",0,10,36,52,43935.000000,2,0
30,48.000000,0,0.000000,0,0,30,40,1,13850,2,7,"F","S",0,10,36,52,43935.000000,2,0
18,0.000000,0,0.000000,0,0,18,-2,1,23672,4,8,"F","S",0,10,36,52,43935.000000,2,0
20,36.000000,3,12.212333,179,1,20,34,1,12975,1,10,"F","S",0,10,36,52,43935.000000,2,0
25,36.000000,0,0.000000,0,0,25,23,1,18540,1,7,"F","S",0,10,36,52,43935.000000,2,0
23,36.000000,0,0.000000,0,0,23,29,1,15086,3,10,"F","S",0,10,36,52,43935.000000,2,0
20,24.000000,24,9.903667,537,3,20,15,1,21736,5,10,"F","S",0,10,36,52,43935.000000,4,1
20,24.000000,24,9.903667,537,3,20,15,1,21736,5,10,"F","S",0,10,36,52,43935.000000,2,0
28,48.000000,0,0.000000,0,0,28,36,1,25229,4,8,"F","S",0,10,36,52,43935.000000,2,0
30,0.000000,0,0.000000,0,0,30,-4,1,25347,2,8,"F","S",0,10,36,52,43935.000000,2,0
24,24.000000,0,0.000000,0,0,24,14,1,13632,1,10,"F","S",0,10,36,52,43935.000000,3,0
24,24.000000,0,0.000000,0,0,24,14,1,13632,1,10,"F","S",0,10,36,52,43935.000000,2,0
30,36.000000,3,12.294000,94,1,30,23,1,21517,3,8,"F","S",0,10,36,52,43935.000000,2,0
32,36.000000,4,7.753323,120,1,32,31,1,11615,4,11,"F","S",0,10,36,52,43935.000000,2,0
20,48.000000,0,0.000000,0,0,20,40,1,12398,5,10,"F","S",0,10,36,52,43935.000000,2,0
18,48.000000,0,0.000000,0,0,18,38,1,7818,3,5,"F","S",0,10,36,52,43935.000000,2,0
31,24.000000,1,7.782333,449,1,31,17,1,8036,4,11,"F","S",0,10,36,52,43935.000000,2,0
24,0.000000,3,0.000000,0,0,24,-1,1,5033,3,11,"F","S",0,10,36,52,43935.000000,2,0
29,48.000000,3,9.132333,199,1,29,38,1,11703,4,11,"F","S",0,10,36,52,43935.000000,2,0
40,36.000000,0,0.000000,0,0,40,24,0,8680,1,10,"M","S",14,15,45,39,28742.000000,2,0
42,36.000000,4,11.460657,194,2,42,32,0,8801,4,11,"M","S",14,15,45,39,28742.000000,2,0
42,24.000000,0,0.000000,0,0,42,19,0,10128,6,11,"M","S",14,15,45,39,28742.000000,2,0
39,36.000000,0,0.000000,0,0,39,27,0,137708,4,9,"M","S",14,15,45,39,28742.000000,2,0
44,24.000000,2,9.125657,59,2,44,18,0,139050,4,9,"M","S",14,15,45,39,28742.000000,3,0
41,0.000000,0,0.000000,0,0,41,-2,0,135883,4,9,"M","S",14,15,45,39,28742.000000,2,0
41,0.000000,0,0.000000,0,0,41,-2,0,135883,4,9,"M","S",14,15,45,39,28742.000000,3,0
43,24.000000,5,10.189980,90,3,43,12,0,133878,4,9,"M","S",14,15,45,39,28742.000000,1,0
43,36.000000,0,0.000000,0,0,43,27,0,129720,1,10,"M","S",14,15,45,39,28742.000000,2,0
44,24.000000,0,0.000000,0,0,44,12,0,130555,4,9,"M","S",14,15,45,39,28742.000000,2,0
46,0.000000,0,0.000000,0,0,46,-1,0,131231,4,9,"M","S",14,15,45,39,28742.000000,2,0
39,36.000000,0,0.000000,0,0,39,27,0,137708,4,9,"M","S",14,15,45,39,28742.000000,3,0
44,0.000000,0,0.000000,0,0,44,-6,0,124072,3,10,"M","S",14,15,45,39,28742.000000,2,0
43,48.000000,0,0.000000,0,0,43,37,0,127379,2,0,"M","S",14,15,45,39,28742.000000,3,0
43,36.000000,0,0.000000,0,0,43,24,0,114942,6,9,"M","S",14,15,45,39,28742.000000,2,0
42,36.000000,6,9.749617,183,3,42,24,0,119311,6,0,"M","S",14,15,45,39,28742.000000,2,0
41,12.000000,0,0.000000,0,0,41,0,0,121052,5,10,"M","S",14,15,45,39,28742.000000,3,0
41,12.000000,0,0.000000,0,0,41,0,0,121052,5,10,"M","S",14,15,45,39,28742.000000,2,0
44,0.000000,0,0.000000,0,0,44,-5,0,121729,6,8,"M","S",14,15,45,39,28742.000000,2,0
44,0.000000,0,0.000000,0,0,44,-5,0,121729,6,8,"M","S",14,15,45,39,28742.000000,3,0
45,36.000000,13,15.821880,422,9,45,29,0,123939,3,10,"M","S",14,15,45,39,28742.000000,1,0
44,0.000000,0,0.000000,0,0,44,-6,0,124072,3,10,"M","S",14,15,45,39,28742.000000,3,0
43,0.000000,1,0.000000,0,0,43,-3,0,124448,5,8,"M","S",14,15,45,39,28742.000000,2,0
40,36.000000,4,10.223990,224,2,40,25,0,120971,4,8,"M","S",14,15,45,39,28742.000000,2,0
41,24.000000,0,0.000000,0,0,41,13,0,119762,2,0,"M","S",14,15,45,39,28742.000000,2,0
42,12.000000,0,0.000000,0,0,42,7,0,124576,5,8,"M","S",14,15,45,39,28742.000000,2,0
39,48.000000,3,8.469000,69,1,39,40,0,120639,1,11,"M","S",14,15,45,39,28742.000000,4,0
39,48.000000,3,8.469000,69,1,39,40,0,120639,1,11,"M","S",14,15,45,39,28742.000000,2,0
50,48.000000,0,0.000000,0,0,50,39,0,115918,4,9,"M","S",14,15,45,39,28742.000000,2,0
44,24.000000,0,0.000000,0,0,44,17,0,109024,6,10,"M","S",14,15,45,39,28742.000000,3,0
44,24.000000,0,0.000000,0,0,44,17,0,109024,6,10,"M","S",14,15,45,39,28742.000000,2,0
40,24.000000,2,10.160667,94,1,40,18,0,117412,1,8,"M","S",14,15,45,39,28742.000000,2,0
42,24.000000,0,0.000000,0,0,42,22,0,120183,2,11,"M","S",14,15,45,39,28742.000000,2,0
38,48.000000,0,0.000000,0,0,38,39,0,108839,3,9,"M","S",14,15,45,39,28742.000000,2,0
42,48.000000,2,7.639000,139,1,42,40,0,103618,4,11,"M","S",14,15,45,39,28742.000000,3,0
41,36.000000,0,0.000000,0,0,41,32,0,100668,2,11,"M","S",14,15,45,39,28742.000000,3,0
25,24.000000,1,8.519990,120,1,25,12,1,78322,5,8,"M","S",0,14,32,53,49255.000000,4,0
28,0.000000,0,0.000000,0,0,28,-5,1,78180,1,9,"M","S",0,14,32,53,49255.000000,2,0
25,24.000000,0,0.000000,0,0,25,15,1,68784,5,9,"M","S",0,14,32,53,49255.000000,2,0
23,48.000000,0,0.000000,0,0,23,40,1,68884,3,11,"M","S",0,14,32,53,49255.000000,2,0
25,24.000000,0,0.000000,0,0,25,18,1,69009,3,11,"M","S",0,14,32,53,49255.000000,2,0
25,24.000000,0,0.000000,0,0,25,18,1,69009,3,11,"M","S",0,14,32,53,49255.000000,3,0
17,48.000000,0,0.000000,0,0,17,41,1,69275,2,7,"M","S",0,14,32,53,49255.000000,3,0
17,48.000000,0,0.000000,0,0,17,41,1,69275,2,7,"M","S",0,14,32,53,49255.000000,2,0
25,36.000000,0,0.000000,0,0,25,33,1,64452,4,8,"M","S",0,14,32,53,49255.000000,2,0
27,36.000000,44,25.918320,619,19,27,24,1,58876,1,0,"M","S",0,14,32,53,49255.000000,2,0
24,0.000000,0,0.000000,0,0,24,-5,1,65471,6,11,"M","S",0,14,32,53,49255.000000,2,0
24,0.000000,0,0.000000,0,0,24,-5,1,65471,6,11,"M","S",0,14,32,53,49255.000000,3,0
27,48.000000,0,0.000000,0,0,27,38,1,63248,4,0,"M","S",0,14,32,53,49255.000000,2,0
23,24.000000,19,9.842313,409,3,23,18,1,60965,1,8,"M","S",0,14,32,53,49255.000000,2,0
23,24.000000,19,9.842313,409,3,23,18,1,60965,1,8,"M","S",0,14,32,53,49255.000000,3,0
23,0.000000,0,0.000000,0,0,23,-4,1,56301,4,11,"M","S",0,14,32,53,49255.000000,2,0
26,24.000000,0,0.000000,0,0,26,12,1,53428,3,8,"M","S",0,14,32,53,49255.000000,2,0
20,24.000000,3,8.288990,89,2,20,20,1,54508,4,9,"M","S",0,14,32,53,49255.000000,2,0
26,48.000000,3,12.465657,299,2,26,41,1,55894,6,8,"M","S",0,14,32,53,49255.000000,4,0
21,48.000000,0,0.000000,0,0,21,39,1,60425,5,9,"M","S",0,14,32,53,49255.000000,2,0
20,36.000000,0,0.000000,0,0,20,28,1,52689,4,0,"M","S",0,14,32,53,49255.000000,2,0
24,36.000000,0,0.000000,0,0,24,26,1,60732,5,8,"M","S",0,14,32,53,49255.000000,2,0
25,0.000000,0,0.000000,0,0,25,-6,1,50483,1,9,"M","S",0,14,32,53,49255.000000,2,0
21,36.000000,0,0.000000,0,0,21,24,1,49105,5,7,"M","S",0,14,32,53,49255.000000,3,0
21,36.000000,0,0.000000,0,0,21,24,1,49105,5,7,"M","S",0,14,32,53,49255.000000,2,0
23,36.000000,3,10.528000,228,2,23,29,1,50846,6,9,"M","S",0,14,32,53,49255.000000,3,0
27,12.000000,2,8.705667,239,1,27,10,1,44883,5,10,"M","S",0,14,32,53,49255.000000,2,0
26,48.000000,11,17.856567,90,11,26,40,1,47059,4,8,"M","S",0,14,32,53,49255.000000,4,0
26,48.000000,11,17.856567,90,11,26,40,1,47059,4,8,"M","S",0,14,32,53,49255.000000,3,0
24,24.000000,2,12.115667,349,1,24,19,1,44382,5,10,"M","S",0,14,32,53,49255.000000,2,0
29,36.000000,0,0.000000,0,0,29,34,1,35112,5,7,"M","S",0,14,32,53,49255.000000,2,0
23,12.000000,4,12.972333,139,1,23,5,1,34416,3,10,"M","S",0,14,32,53,49255.000000,2,0
